12_42_beat1,12_42_beat2,12_69_beat3,12_69_beat4,12_39_beat5,12_39_beat6,12_60_beat7,12_85_beat8,12_85_beat9,12_29_beat10,12_29_beat11,12_10_beat12,12_10_beat13,12_59_beat14,12_59_beat15,12_68_beat16,12_32_beat17,12_32_beat18,12_32_beat19,12_64_beat1,12_9_beat2
-0.0575631479156716,-0.0913574415990724,-0.2279495425184585,-0.2471776066253921,0.0335109438444997,0.0639305868810164,0.0046778899606587,-0.0898140802225974,-0.3602512189504934,-0.2086239900759243,-0.387355285978308,-0.066598063029629,-0.1007655196903853,-0.0389180967432967,-0.0958143449905937,-0.0275978886817149,0.0173249551455329,-0.0995122156356565,-0.1240242543389238,,
-0.0582988218136982,-0.0962919032059078,-0.2320368476660095,-0.2511523698408266,0.0336013552585513,0.0573451928899846,0.0025891405636053,-0.090826897724841,-0.365666267852496,-0.2181706441810478,-0.3702504006230592,-0.0694057044369349,-0.0982269554110174,-0.0358918072417876,-0.0842758732563389,-0.0292846145918041,0.0202341160734649,-0.0921597986845954,-0.1143342251953651,,
-0.0574158786272204,-0.1001679794191829,-0.2330656892269647,-0.2531399574426133,0.0337120647456119,0.0497043640231437,0.0012407988902186,-0.0920693219233819,-0.369666729082117,-0.2267400148533744,-0.3500758697856637,-0.0711481599949547,-0.095610991265325,-0.0318615503728002,-0.0708432788332229,-0.0307572611968602,0.0241316511436401,-0.0839637312497644,-0.1028930770619022,,
-0.0548375145346171,-0.1028474080399301,-0.2308759006191258,-0.252901384076003,0.0338018092971123,0.0410227935807044,0.0007390116089948,-0.0935005205296499,-0.3721976977389056,-0.2341215958721217,-0.3272657172597074,-0.0717488563838389,-0.0932282624045679,-0.0268468585159722,-0.0556196899989364,-0.0320376158030609,0.0290538873734909,-0.0749488385454985,-0.0896306151934001,,
-0.0505184550717758,-0.1042069348972777,-0.2253847749802983,-0.2502302009625313,0.033830309342801,0.0313461693586466,0.001179512072921,-0.0950785899153807,-0.3732133886718108,-0.2401021597152785,-0.3022971575542004,-0.0711586465594396,-0.091393750813492,-0.0208980790263562,-0.0387515723322399,-0.0331375744209153,0.0350174270799958,-0.0651471985072368,-0.0745168785436813,,
-0.0444487876709648,-0.1041425941541959,-0.2165921715137936,-0.2449606838729466,0.0337592417044997,0.0207513618911433,0.0026434430418173,-0.0967614464850675,-0.3726783219302189,-0.2444712612860078,-0.2756751681081847,-0.0693576736983111,-0.0904162724063984,-0.0140970794999683,-0.0204264640439099,-0.0340609738802204,0.0420173948412268,-0.0546003668876341,-0.0575657038492507,,
,,,,,,,,,,,,,,,,,,,-0.1009196183297634,-0.0806681507640365
,,,,,,,,,,,,,,,,,,,-0.0847673875828288,-0.0737691593059591
,,,,,,,,,,,,,,,,,,,-0.0669670878612396,-0.0664059109509022
,,,,,,,,,,,,,,,,,,,-0.0475992392767983,-0.0586149719112338
,,,,,,,,,,,,,,,,,,,-0.0267901929528307,-0.0504334701314236
,,,,,,,,,,,,,,,,,,,-0.0047126251105244,-0.0418991927767175
,,,,,,,,,,,,,,,,,,,0.0184157645710697,-0.0330510340075714
,,,,,,,,,,,,,,,,,,,0.0423354001555979,-0.0239298129877275
,,,,,,,,,,,,,,,,,,,0.0667497766100494,-0.0145794445721251
,,,,,,,,,,,,,,,,,,,0.0913320646438736,-0.0050484046967658
,,,,,,,,,,,,,,,,,,,0.1157331403843325,0.0046086065114957
,,,,,,,,,,,,,,,,,,,0.1395907297638229,0.0143289344454935
,,,,,,,,,,,,,,,,,,,0.1625392994490298,0.0240403279216325
,,,,,,,,,,,,,,,,,,,0.1842202914110701,0.0336595544497725
,,,,,,,,,,,,,,,,,,,0.2042922887759035,0.0430914437141589
,,,,,,,,,,,,,,,,,,,0.2224407160644548,0.0522285196656009
,,,,,,,,,,,,,,,,,,,0.2383867142040802,0.0609513594398902
,,,,,,,,,,,,,,,,,,,0.2518948838046373,0.0691297836470686
,,,,,,,,,,,,,,,,,,,0.2627796517767501,0.0766249380475089
,,,,,,,,,,,,,,,,,,,0.2709100799283207,0.083292272899194
,,,,,,,,,,,,,,,,,,,0.2762129954257269,0.0889853660636858
,,,,,,,,,,,,,,,,,,,0.2786743798410463,0.0935604730674723
,,,,,,,,,,,,,,,,,,,0.2783390055705347,0.0968816264673852
,,,,,,,,,,,,,,,,,,,0.2753083566954805,0.0988260530902912
,,,,,,,,,,,,,,,,,,,0.269736917440711,0.0992896356937403
,,,,,,,,,,,,,,,,,,,0.26182695651154,0.0981921198733298
,,,,,,,,,,,,,,,,,,,0.2518219801195201,0.0954817618385136
,,,,,,,,,,,,,,,,,,,0.2399990697012605,0.0911391303032179
,,,,,,,,,,,,,,,,,,,0.2266603602366213,0.0851798151896403
,,,,,,,,,,,,,,,,,,,0.2121239487883009,0.0776558530601028
,,,,,,,,,,,,,,,,,,,0.1967145475284774,0.068655748399907
,,,,,,,,,,,,,,,,,,,0.1807542090064758,0.0583030449061181
,,,,,,,,,,,,,,,,,,,0.1645534521152274,0.046753476071682
,,,,,,,,,,,,,,,,,,,0.1484031032847674,0.0341907947839125
,,,,,,,,,,,,,,,,,,,0.1325671372643021,0.0208214438293603
,,,,,,,,,,,,,,,,,,,0.1172767553515229,0.006868281029411
,,,,,,,,,,,,,,,,,,,0.1027258781894429,-0.007436386617696
,,,,,,,,,,,,,,,,,,,0.0890681593586098,-0.0218581763337141
,,,,,,,,,,,,,,,,,,,0.0764155503252756,-0.0361681102682307
,,,,,,,,,,,,,,,,,,,0.0648383726804105,-0.0501498998061652
,,,,,,,,,,,,,,,,,,,0.0543667854988618,-0.0636067399684532
,,,,,,,,,,,,,,,,,,,0.0449934787457245,-0.0763673437127218
,,,,,,,,,,,,,,,,,,,0.0366773815153283,-0.0882909812494927
,,,,,,,,,,,,,,,,,,,0.029348148540796,-0.0992713354761633
,,,,,,,,,,,,,,,,,,,0.0229111801318876,-0.1092390393664336
,,,,,,,,,,,,,,,,,,,0.0172529380344208,-0.1181628215472355
,,,,,,,,,,,,,,,,,,,0.0122463396480602,-0.1260492482568821
,,,,,,,,,,,,,,,,,,,0.0077560415170637,-0.1329411092626342
,,,,,,,,,,,,,,,,,,,0.0036434558260845,-0.138914548759671
,,,,,,,,,,,,,,,,,,,-0.0002286227002246,-0.1440750871477729
,,,,,,,,,,,,,,,,,,,-0.0039918700648705,-0.1485527137402089
,,,,,,,,,,,,,,,,,,,-0.0077688280951276,-0.1524962526782055
,,,,,,,,,,,,,,,,,,,-0.0116698779764554,-0.1560672149880264
,,,,,,,,,,,,,,,,,,,-0.0157908080046413,-0.159433350952855
,,,,,,,,,,,,,,,,,,,-0.0202109746898186,-0.1627621121504047
,,,,,,,,,,,,,,,,,,,-0.024992042933531,-0.166214225405089
,,,,,,,,,,,,,,,,,,,-0.030177279071058,-0.1699375748350147
,,,,,,,,,,,,,,,,,,,-0.0357913587685664,-0.1740615851182851
,,,,,,,,,,,,,,,,,,,-0.0418406403218093,-0.1786922988076605
,,,,,,,,,,,,,,,,,,,-0.0483138445052486,-0.1839083401842176
,,,,,,,,,,,,,,,,,,,-0.0551830766821436,-0.1897579531429567
,,,,,,,,,,,,,,,,,,,-0.0624051264929654,-0.1962572857685817
,,,,,,,,,,,,,,,,,,,-0.069922985140164,-0.2033900647556046
,,,,,,,,,,,,,,,,,,,-0.0776675294592062,-0.211108754740777
,,,,,,,,,,,,,,,,,,,-0.0855593345774263,-0.2193372289671813
,,,,,,,,,,,,,,,,,,,-0.0935105914207708,-0.2279748899847402
,,,,,,,,,,,,,,,,,,,-0.1014271193055251,-0.2369020782456677
,,,,,,,,,,,,,,,,,,,-0.1092104746205057,-0.2459865024237155
,,,,,,,,,,,,,,,,,,,-0.1167601618263342,-0.2550903306777071
,,,,,,,,,,,,,,,,,,,-0.123975951499695,-0.2640775103557874
,,,,,,,,,,,,,,,,,,,-0.1307603022064756,-0.272820846737433
,,,,,,,,,,,,,,,,,,,-0.1370208697369574,-0.2812083770206396
,,,,,,,,,,,,,,,,,,,-0.1426730697458655,-0.2891486252183696
,,,,,,,,,,,,,,,,,,,-0.1476426390054851,-0.2965744115592135
,,,,,,,,,,,,,,,,,,,-0.1518681178728494,-0.3034450061096344
,,,,,,,,,,,,,,,,,,,-0.1553031551334412,-0.309746548156161
,,,,,,,,,,,,,,,,,,,-0.1579185202818023,-0.3154907872813836
,,,,,,,,,,,,,,,,,,,-0.1597037021467161,-0.3207123258864119
,,,,,,,,,,,,,,,,,,,-0.1606679805219672,-0.3254646442467252
,,,,,,,,,,,,,,,,,,,-0.1608408811887784,-0.3298152591547839
,,,,,,,,,,,,,,,,,,,-0.1602719635456686,-0.3338404010649125
,,,,,,,,,,,,,,,,,,,-0.1590299398111205,-0.3376195922450604
,,,,,,,,,,,,,,,,,,,-0.157201178491514,-0.341230473981992
