Segment_1,Segment_2,Segment_3,Segment_4,Segment_5,Segment_6,Segment_7,Segment_8,Segment_9,Segment_10,Segment_11,Segment_12,Segment_13,Segment_14,Segment_15,Segment_16,Segment_17,Segment_18,Segment_19,Segment_20,Segment_21,Segment_22,Segment_23,Segment_24,Segment_25,Segment_26,Segment_27,Segment_28,Segment_29,Segment_30,Segment_31,Segment_32,Segment_33,Segment_34,Segment_35,Segment_36,Segment_37,Segment_38,Segment_39,Segment_40,Segment_41,Segment_42,Segment_43,Segment_44,Segment_45,Segment_46,Segment_47,Segment_48,Segment_49,Segment_50,Segment_51,Segment_52,Segment_53,Segment_54,Segment_55,Segment_56,Segment_57,Segment_58,Segment_59,Segment_60,Segment_61,Segment_62,Segment_63,Segment_64,Segment_65,Segment_66,Segment_67,Segment_68,Segment_69,Segment_70,Segment_71,Segment_72,Segment_73,Segment_74,Segment_75,Segment_76,Segment_77,Segment_78,Segment_79,
2065.707166,-791.108731,118.925627,-451.027231,-401.070974,955.255242,-575.297135,1338.164602,-764.028476,299.096879,-325.261024,-576.257694,611.341688,-161.465905,-703.328058,90.990465,1233.504437,-1092.851690,-412.314520,1062.486439,470.976744,-198.434299,-25.319275,1086.082312,-759.628994,365.311379,-858.148460,-173.776623,751.251013,-669.688743,780.128373,-662.450924,-328.175487,1189.485625,-966.701803,-402.712399,1361.409548,-941.065361,370.445796,-1097.674440,130.355353,-616.253093,-249.359846,274.825743,-498.586410,1629.271238,-700.796892,866.425380,-1053.449678,38.960746,779.048207,-156.243324,469.437349,-349.979783,-509.322539,861.000288,-693.562987,-670.382987,953.144398,-860.812648,-603.215715,966.766161,-836.919348,-354.568195,1628.658086,-858.687906,-218.780784,1232.529841,-983.714248,-251.729495,1481.497105,-859.315934,-191.615912,886.051047,-566.889740,856.944701,-780.746301,-45.310300,863.787357,
1982.444643,-802.906008,87.143940,-316.741843,-430.568429,1106.676162,-593.905503,1288.964045,-785.197938,247.619187,-339.699702,-594.082326,541.264674,-25.277212,-722.049301,46.907659,1306.304328,-1111.718484,-444.636541,980.544522,623.062590,-211.496334,-68.938829,1196.023644,-779.541526,307.977794,-817.959353,-210.107685,902.908875,-684.502707,707.539246,-586.556278,-343.258607,1134.858860,-950.810381,-428.019291,1300.453058,-952.617316,315.279569,-1101.258905,87.045023,-505.326209,-281.972946,439.840554,-523.098985,1601.790460,-717.380070,787.675319,-1061.818608,-5.619194,936.675464,-85.932315,407.353756,-235.641607,-531.506069,785.881758,-592.968157,-687.996751,872.893421,-806.466863,-627.295877,884.492350,-768.500232,-382.050443,1608.117754,-875.270381,-255.213139,1156.570479,-960.044365,-278.327403,1426.673029,-876.280214,-221.461926,1019.069623,-582.046771,791.062941,-785.884871,-85.203188,1021.633041,
1883.426613,-812.764929,56.421856,-171.504873,-458.758813,1245.988110,-612.122928,1231.208838,-806.140139,198.196784,-353.443961,-611.855886,474.433542,118.154502,-741.342312,4.161490,1361.340761,-1126.476314,-475.507949,899.901672,779.337119,-225.404227,-111.606586,1291.233662,-799.929925,252.974483,-765.813745,-245.065784,1042.957814,-699.518454,636.202290,-494.893338,-352.396811,1074.236004,-926.381684,-451.749084,1233.917103,-961.502353,263.568007,-1098.893259,44.690630,-380.038235,-313.494099,602.373281,-546.275356,1561.879285,-734.279296,710.847581,-1065.329917,-49.187453,1086.210983,-11.720249,348.727648,-110.398840,-553.290276,713.236692,-479.114972,-704.833646,794.685706,-739.134204,-650.055379,803.083074,-685.728362,-408.245809,1574.139915,-891.173740,-291.131092,1076.593383,-925.862979,-303.802222,1361.743791,-891.350645,-250.118002,1140.656508,-597.012944,726.464568,-786.845468,-124.307021,1167.656571,
1771.184592,-820.115311,26.640516,-17.410464,-485.673242,1370.872287,-630.048121,1166.519679,-826.530200,150.566070,-366.765200,-629.682536,411.126605,266.323267,-761.289137,-37.389962,1398.710257,-1136.381398,-504.953044,821.303245,936.931268,-240.093156,-153.524621,1370.583376,-820.750488,200.071747,-700.540422,-278.605109,1168.779033,-714.880929,566.788180,-386.644019,-354.970107,1009.084784,-892.297749,-474.010812,1163.339518,-966.945335,215.016311,-1089.300784,3.136974,-241.375503,-343.828510,759.028220,-568.200371,1511.238187,-751.536692,636.579644,-1062.798175,-91.686066,1224.741160,64.699600,293.404060,24.124586,-574.759079,643.550967,-352.913389,-721.044864,718.991079,-658.124510,-671.532651,723.481659,-588.201110,-433.222772,1528.410873,-906.064247,-326.414150,994.148277,-879.900342,-328.146568,1288.770969,-903.783165,-277.592531,1248.629360,-611.862935,663.715159,-782.695414,-162.634721,1299.117550,
1648.212518,-824.308993,-2.287868,142.972403,-511.344574,1479.479105,-647.763680,1096.486823,-845.994049,104.492101,-379.890274,-647.668315,351.461389,416.467939,-781.922930,-77.846560,1418.923150,-1140.591097,-533.011961,745.301223,1092.817454,-255.465996,-194.817915,1433.414869,-841.910016,149.060462,-621.198464,-310.690158,1278.288995,-730.720505,499.800412,-261.434308,-350.420097,940.785867,-847.508191,-494.931487,1090.150640,-968.056230,169.263523,-1071.164462,-37.732253,-90.864165,-372.893843,906.603325,-588.984672,1451.615120,-769.161405,565.313575,-1052.955174,-133.028336,1349.766183,141.478163,241.144856,165.820251,-595.991517,577.128114,-215.811147,-736.792871,646.103068,-563.082762,-691.797535,646.443761,-475.949793,-457.075693,1472.706148,-919.504832,-360.924050,910.638028,-821.023836,-351.382230,1209.723079,-912.704467,-303.871963,1341.265794,-626.664400,603.224998,-772.436708,-200.167467,1413.782950,
1516.897029,-824.620170,-30.418796,306.687930,-535.813816,1570.472142,-665.335935,1022.642865,-864.098728,59.781956,-392.995074,-665.915744,295.414449,565.700809,-803.219608,-117.267456,1422.841684,-1138.157559,-559.746610,672.264030,1243.953126,-271.386962,-235.536706,1479.521280,-863.256686,99.758527,-527.180842,-341.297035,1369.984829,-747.146704,435.578504,-119.448491,-338.281433,870.608749,-791.097769,-514.652772,1015.641571,-963.835026,125.914051,-1043.166066,-77.983356,69.438196,-400.625005,1042.237816,-608.764006,1384.754765,-787.119706,497.304864,-1034.483196,-173.113788,1459.283645,216.680174,191.660116,312.167676,-617.062347,514.105166,-69.773584,-752.250487,576.159732,-454.078201,-710.945137,572.535029,-349.509579,-479.920070,1408.834163,-930.945576,-394.515745,827.295970,-748.315068,-373.556354,1126.441876,-917.110532,-328.929935,1417.348137,-641.475975,545.252890,-755.023849,-236.861628,1509.996577,
1379.462331,-820.247957,-57.779590,470.520991,-559.137226,1643.039861,-682.817802,946.435332,-880.339650,16.293151,-406.202118,-684.516701,242.847426,711.126524,-825.087705,-155.676242,1411.615270,-1128.030074,-585.243591,602.391953,1387.403205,-287.675037,-275.663744,1509.107620,-884.571039,52.013963,-418.313985,-370.412411,1442.949449,-764.238650,374.307540,38.474381,-318.217161,799.692405,-722.366418,-533.326574,940.940163,-953.183689,84.567673,-1004.034177,-117.624925,236.987117,-426.975877,1163.528962,-627.696985,1312.354102,-805.325692,432.639939,-1006.058714,-211.842038,1551.832146,288.356792,144.634754,460.344578,-638.042478,454.474406,82.783244,-767.597802,509.171261,-331.683095,-729.090350,502.135212,-209.969197,-501.884576,1338.582662,-939.717409,-427.046812,745.169583,-661.153946,-394.735459,1040.620509,-915.874375,-352.737127,1476.175831,-656.345401,489.917126,-729.390261,-272.653454,1586.710137,
1237.928413,-810.323643,-84.376447,631.150278,-581.390373,1696.879877,-700.253462,869.197201,-894.127982,-26.064884,-419.581074,-703.542069,193.536714,849.950860,-847.360986,-193.068077,1386.617079,-1109.069836,-609.613730,535.739729,1520.442746,-304.097839,-315.124943,1522.736195,-905.557614,5.705487,-294.943921,-398.030965,1496.829967,-782.033615,316.034171,210.771333,-290.058201,729.030710,-640.915321,-551.110310,866.995435,-934.925506,44.847282,-952.605962,-156.606018,408.836007,-451.920518,1268.610165,-645.958793,1236.024341,-823.635424,371.261462,-966.407459,-249.124678,1626.497163,354.624957,99.750100,607.364214,-658.998121,398.107264,239.099473,-783.015201,445.049856,-197.027147,-746.363898,435.448521,-58.996492,-523.102081,1263.669752,-945.029475,-458.386147,665.110094,-559.304249,-414.999127,953.787312,-907.762883,-375.271390,1517.550081,-671.307212,437.213636,-694.485024,-307.466444,1643.477738,
1094.083279,-793.927478,-110.200720,785.309358,-602.668113,1732.161616,-717.682033,792.117839,-904.781455,-67.336175,-433.152136,-723.029288,147.203393,979.588079,-869.794535,-229.417780,1349.384834,-1080.081234,-632.989623,472.245818,1640.652287,-320.364875,-353.803287,1521.263629,-925.837356,-39.258646,-158.001915,-424.154179,1531.794012,-800.515834,260.689289,395.130752,-253.844559,659.462402,-546.729702,-568.163384,794.570794,-907.833407,6.421743,-887.904183,-194.820669,581.755248,-475.455643,1356.187896,-663.729825,1157.257882,-841.843228,312.999366,-914.370742,-284.892836,1682.888437,413.749388,56.701800,750.224779,-679.988569,344.779748,396.196343,-798.673651,383.639681,-51.815259,-762.909427,372.519703,101.172585,-543.701143,1185.702906,-945.971294,-488.422919,587.767407,-442.995182,-434.436017,867.291709,-891.462964,-396.527732,1541.735955,-686.378492,387.040525,-649.322404,-341.222578,1680.420706,
949.471814,-770.120243,-135.233756,929.940334,-623.081642,1749.472263,-735.137963,716.219960,-911.520765,-107.527465,-446.892556,-742.971780,103.540422,1097.761940,-892.060943,-264.688142,1301.565861,-1039.861779,-655.520307,411.764418,1746.003885,-336.118721,-391.555886,1505.777540,-944.940590,-82.942101,-9.038202,-448.792391,1548.463324,-819.605633,208.116500,588.531676,-209.864339,591.666063,-440.247388,-584.646184,724.247760,-870.669383,-30.979198,-809.226052,-232.118495,752.375664,-497.604399,1425.538441,-681.182401,1077.399566,-859.677863,257.604582,-848.981924,-319.099132,1721.100301,464.218134,15.214638,886.054624,-701.063542,294.199613,550.995587,-814.725292,324.744824,101.700126,-778.881081,313.257177,267.793745,-563.798877,1106.146236,-941.521357,-517.074692,513.593194,-312.991430,-453.142560,782.291698,-865.617963,-416.527212,1549.407690,-701.551360,339.225818,-593.044682,-373.854736,1698.169086,
805.398777,-737.991424,-159.451035,1062.326907,-642.753705,1749.752882,-752.647584,642.344013,-913.471773,-146.617774,-460.745468,-763.310466,62.234813,1202.585995,-913.745457,-298.838587,1244.864775,-987.268089,-677.362076,354.095815,1834.926784,-350.925019,-428.232913,1477.538290,-962.299799,-125.380886,149.789558,-471.969217,1547.830110,-839.147319,158.103572,787.354005,-158.685626,526.161218,-322.401786,-600.721151,656.438695,-822.238360,-67.558634,-716.235652,-268.321625,917.344208,-518.420064,1476.470075,-698.470563,997.622540,-876.798875,204.782962,-769.550177,-351.715780,1741.662116,504.805568,-24.946513,1012.239285,-722.260547,246.034331,700.431628,-831.295613,268.152518,260.795546,-794.440372,257.462977,437.720892,-583.496858,1026.294185,-930.564100,-544.292027,442.854938,-170.639513,-471.223121,699.743868,-828.875492,-435.322705,1541.584041,-716.782721,293.553616,-524.995802,-405.316415,1697.786519,
662.939546,-696.721416,-182.826185,1180.196556,-661.813605,1734.232029,-770.222472,571.138593,-909.673296,-184.566728,-474.629884,-783.924838,22.984843,1292.614049,-934.341505,-331.834667,1180.992509,-921.292433,-698.668694,299.011631,1906.346379,-364.262783,-463.695192,1437.928562,-977.241398,-166.582582,315.778392,-493.725770,1531.170101,-858.896025,110.411641,987.549451,-101.175081,463.314264,-194.629703,-616.553580,591.403340,-761.460367,-103.452595,-609.048211,-303.245976,1073.477675,-537.987577,1509.262560,-715.725163,918.910120,-892.794048,154.227497,-675.747307,-382.731619,1745.479807,534.618439,-63.971111,1126.522014,-743.601356,199.938761,841.569158,-848.477237,213.650284,422.398589,-809.751646,204.864734,607.547999,-602.881278,947.251378,-911.915745,-570.058024,375.658769,-17.876603,-488.791156,620.397305,-779.948036,-453.000544,1519.560073,-731.983745,249.786540,-444.801146,-435.585896,1680.686258,
522.956513,-645.653564,-205.335276,1281.787661,-680.394004,1704.360803,-787.851411,503.058490,-899.092356,-221.322795,-488.450739,-804.624843,-14.486331,1366.858817,-953.247964,-363.656753,1111.617998,-841.147450,-719.585070,246.273177,1959.694526,-375.515715,-497.827764,1388.411300,-988.977854,-206.526086,485.789049,-514.124108,1499.966784,-878.505622,64.798269,1184.853500,-38.498359,403.347300,-58.838457,-632.310828,529.266595,-687.460494,-138.734135,-488.294498,-336.722658,1217.901018,-556.420793,1524.597334,-733.053067,842.045760,-907.176997,105.646507,-567.692380,-412.149809,1733.768870,553.121722,-102.002361,1227.073971,-765.085404,155.580865,971.725483,-866.323857,161.038459,583.245284,-824.977494,155.145467,773.773159,-622.026876,869.920089,-884.358114,-594.384824,311.977306,142.806420,-505.970632,544.793604,-717.686885,-469.677784,1484.839707,-747.010651,207.685178,-352.445971,-464.666905,1648.542589,
386.122255,-584.370056,-226.960486,1365.881753,-698.628862,1661.750893,-805.493799,438.372539,-880.649033,-256.832921,-502.107931,-825.146762,-50.420520,1424.781657,-969.768462,-394.304277,1038.325982,-746.359176,-740.245438,195.643065,1994.891886,-383.966819,-530.547591,1330.493922,-996.604184,-245.164738,656.392996,-533.250826,1455.851367,-897.519650,21.033545,1375.014803,27.900534,346.350021,82.666032,-648.159537,470.038881,-599.669065,-173.419673,-355.155271,-368.615419,1348.159102,-573.855122,1523.486688,-750.538363,767.611617,-919.381712,58.784885,-446.024060,-439.986837,1707.983170,560.144742,-139.139533,1312.530212,-786.679540,112.663130,1088.581710,-884.840950,110.140761,740.054602,-840.274246,107.970474,932.968560,-641.003065,794.996669,-846.680671,-617.310989,251.680790,308.448504,-522.895414,473.274296,-641.166911,-485.495742,1439.070885,-761.656504,167.024510,-248.343000,-492.590086,1603.203236,
252.949741,-512.762391,-247.692034,1431.801988,-716.649639,1608.117059,-823.075646,377.181336,-853.251915,-291.052879,-515.502795,-845.152453,-85.019121,1466.259906,-983.111874,-423.793154,962.581956,-636.862585,-760.774750,146.892151,2012.307200,-388.799744,-561.803363,1265.694740,-999.102708,-282.434670,824.044310,-551.220081,1400.555211,-915.367255,-21.090072,1554.016604,96.344033,292.295727,227.275809,-664.259914,413.639593,-497.920077,-207.476080,-211.356788,-398.831368,1462.291628,-590.437892,1507.204573,-768.244568,695.995346,-928.752495,13.436808,-311.945501,-466.272133,1669.744620,555.870294,-175.441099,1381.992155,-808.306740,70.938517,1190.268397,-903.972371,60.812632,889.692502,-855.784589,63.010075,1081.940009,-659.880401,722.976513,-797.733919,-638.900949,194.569654,475.745319,-539.704801,405.994730,-549.777446,-500.611745,1383.984223,-775.643272,127.606401,-133.378479,-519.415521,1546.612311,
123.827935,-431.085509,-267.528633,1479.382502,-734.579719,1545.224926,-840.485830,319.444143,-815.845678,-323.955290,-528.540315,-864.229128,-118.442644,1491.538461,-992.392922,-452.148094,885.703255,-513.086393,-781.290390,99.804533,2012.701284,-389.109250,-591.569470,1195.509399,-995.357696,-318.267455,985.260268,-568.174825,1335.872133,-931.364621,-61.752077,1718.269082,164.991807,241.062164,372.184230,-680.756638,359.921461,-382.534750,-240.829519,-59.120988,-427.324465,1558.866017,-606.319372,1477.219681,-786.217792,627.406106,-934.532157,-30.548632,-167.228950,-491.048226,1620.777092,540.809503,-210.927191,1435.008062,-829.835791,30.221635,1275.419564,-923.586026,12.945097,1029.301910,-871.626911,19.956294,1217.864392,-678.734560,654.166560,-736.497977,-659.244948,140.405507,641.211186,-556.535790,342.944162,-443.314530,-515.189618,1321.336605,-788.613996,89.268453,-8.926640,-545.233782,1480.745522,
-0.941565,-339.986927,-286.476654,1508.918065,-752.529758,1474.844165,-857.570206,265.011389,-767.471452,-355.532499,-541.128146,-881.889117,-150.812765,1501.173370,-996.632201,-479.394136,808.836782,-376.013612,-801.901256,54.181357,1997.162474,-383.922586,-619.840402,1121.378419,-984.179811,-352.602801,1136.792288,-584.285808,1263.628809,-944.719805,-101.100253,1864.760406,231.931388,192.457243,514.494345,-697.767925,308.694320,-254.377150,-273.378037,98.925071,-454.093646,1636.976468,-621.646693,1435.132920,-804.489224,561.899454,-935.853209,-73.267324,-14.175128,-514.372378,1562.846205,515.767637,-245.583195,1471.544299,-851.071795,-9.605041,1343.194146,-943.461467,-33.534437,1156.397464,-887.885720,-21.466320,1338.396514,-697.644401,588.705719,-662.165282,-678.458306,88.937886,801.360098,-573.513738,283.973162,-322.067727,-529.388293,1252.861074,-800.126958,51.889570,123.173900,-570.163417,1407.551900,
-121.114785,-240.508334,-304.548336,1521.103564,-770.595199,1398.706710,-874.123869,213.656493,-707.338264,-385.794021,-553.175574,-897.570435,-182.216253,1495.979784,-994.757023,-505.551067,732.945320,-227.207532,-822.703538,9.843136,1967.038666,-372.232668,-646.629036,1044.656589,-964.339820,-385.397425,1275.770696,-599.748007,1185.655254,-954.539942,-139.249281,1991.161538,295.273528,146.246967,651.338949,-715.375280,259.747411,-114.870605,-305.007292,259.860906,-479.178945,1696.224374,-636.562107,1382.622128,-823.074493,499.407498,-931.735749,-114.765251,144.471347,-536.319637,1497.703721,481.806021,-279.368063,1491.950263,-871.747253,-48.592144,1393.265707,-963.279754,-78.661004,1268.936891,-904.604844,-61.494614,1441.738856,-716.684022,526.591695,-574.231525,-696.678117,39.925134,952.885876,-590.743407,228.826368,-186.891091,-543.350250,1180.222796,-809.653807,15.390915,260.681882,-594.343489,1328.900106,
-236.489768,-134.064064,-321.760907,1516.968655,-788.855644,1318.469402,-889.881580,165.103394,-634.902060,-414.761415,-564.594613,-910.637478,-212.712582,1476.993838,-985.608177,-530.632687,658.803822,-68.795186,-843.774680,-33.368349,1923.871480,-353.042242,-671.966804,966.584369,-934.610552,-416.630084,1399.812682,-614.773601,1103.743544,-959.841826,-176.282055,2095.882733,353.238314,102.181706,780.006179,-733.614932,212.867107,34.031141,-335.606820,420.586214,-502.658600,1736.686980,-651.204803,1321.394738,-841.968276,439.770699,-921.094116,-155.047715,305.644205,-556.985780,1427.035405,440.199611,-312.226601,1496.915485,-891.513997,-86.732856,1425.784279,-982.615745,-122.431713,1365.371264,-921.779381,-100.324610,1526.671423,-735.911988,467.709752,-472.587296,-714.055644,-6.852131,1092.821918,-608.301736,177.175352,-39.245661,-557.194063,1104.980119,-816.580433,-20.267784,401.042052,-617.923020,1246.532340,
-346.903206,-22.402859,-338.137694,1497.809559,-807.375026,1235.679084,-904.504877,119.049940,-549.946369,-442.465437,-575.303823,-920.379905,-242.343104,1445.443778,-967.958176,-554.651469,587.004496,96.595831,-865.166468,-75.586387,1869.335549,-325.416745,-695.903285,888.263731,-893.816399,-446.304226,1507.086419,-629.580435,1019.598860,-959.565836,-212.252152,2178.080924,404.228997,60.018216,898.055981,-752.471108,167.847811,189.914079,-365.082638,577.935878,-524.647691,1758.873089,-665.712630,1253.147034,-861.131804,382.769526,-902.754080,-194.091121,466.103904,-576.488729,1352.416020,392.386973,-344.101554,1487.419131,-909.936640,-123.978618,1441.319100,-1000.932372,-164.809415,1444.667928,-939.343555,-138.111467,1592.543737,-755.360303,411.860301,-357.599558,-730.746233,-51.586341,1218.664375,-626.230986,128.647969,118.799025,-571.013192,1028.551001,-820.208920,-55.094463,541.485392,-641.050842,1162.029339,
